Bandit,Reward,Algorithm
13155,True,Epsilon-Greedy
13156,False,Epsilon-Greedy
13157,True,Epsilon-Greedy
13158,True,Epsilon-Greedy
13159,True,Epsilon-Greedy
13160,True,Epsilon-Greedy
13161,True,Epsilon-Greedy
13162,True,Epsilon-Greedy
13163,True,Epsilon-Greedy
13164,True,Epsilon-Greedy
13165,True,Epsilon-Greedy
13166,True,Epsilon-Greedy
13167,True,Epsilon-Greedy
13168,True,Epsilon-Greedy
13169,False,Epsilon-Greedy
13170,True,Epsilon-Greedy
13171,True,Epsilon-Greedy
13172,True,Epsilon-Greedy
13173,True,Epsilon-Greedy
13174,True,Epsilon-Greedy
13175,True,Epsilon-Greedy
13176,True,Epsilon-Greedy
13177,True,Epsilon-Greedy
13178,True,Epsilon-Greedy
13179,True,Epsilon-Greedy
13180,True,Epsilon-Greedy
13181,True,Epsilon-Greedy
13182,True,Epsilon-Greedy
13183,True,Epsilon-Greedy
13184,True,Epsilon-Greedy
13185,True,Epsilon-Greedy
13186,True,Epsilon-Greedy
13187,True,Epsilon-Greedy
13188,True,Epsilon-Greedy
13189,False,Epsilon-Greedy
13190,True,Epsilon-Greedy
13191,True,Epsilon-Greedy
13192,True,Epsilon-Greedy
13193,True,Epsilon-Greedy
13194,False,Epsilon-Greedy
13195,True,Epsilon-Greedy
13196,True,Epsilon-Greedy
13197,False,Epsilon-Greedy
13198,True,Epsilon-Greedy
13199,True,Epsilon-Greedy
13200,True,Epsilon-Greedy
13201,True,Epsilon-Greedy
13202,True,Epsilon-Greedy
13203,True,Epsilon-Greedy
13204,True,Epsilon-Greedy
13205,True,Epsilon-Greedy
13206,False,Epsilon-Greedy
13207,False,Epsilon-Greedy
13208,True,Epsilon-Greedy
13209,True,Epsilon-Greedy
13210,True,Epsilon-Greedy
13211,False,Epsilon-Greedy
13212,True,Epsilon-Greedy
13213,True,Epsilon-Greedy
13214,True,Epsilon-Greedy
13215,True,Epsilon-Greedy
13216,True,Epsilon-Greedy
13217,True,Epsilon-Greedy
13218,True,Epsilon-Greedy
13219,True,Epsilon-Greedy
13220,True,Epsilon-Greedy
13221,True,Epsilon-Greedy
13222,True,Epsilon-Greedy
13223,True,Epsilon-Greedy
13224,True,Epsilon-Greedy
13225,True,Epsilon-Greedy
13226,True,Epsilon-Greedy
13227,True,Epsilon-Greedy
13228,False,Epsilon-Greedy
13229,True,Epsilon-Greedy
13230,True,Epsilon-Greedy
13231,False,Epsilon-Greedy
13232,True,Epsilon-Greedy
13233,True,Epsilon-Greedy
13234,True,Epsilon-Greedy
13235,True,Epsilon-Greedy
13236,False,Epsilon-Greedy
13237,True,Epsilon-Greedy
13238,False,Epsilon-Greedy
13239,True,Epsilon-Greedy
13240,True,Epsilon-Greedy
13241,True,Epsilon-Greedy
13242,True,Epsilon-Greedy
13243,True,Epsilon-Greedy
13244,True,Epsilon-Greedy
13245,True,Epsilon-Greedy
13246,False,Epsilon-Greedy
13247,True,Epsilon-Greedy
13248,True,Epsilon-Greedy
13249,False,Epsilon-Greedy
13250,True,Epsilon-Greedy
13251,True,Epsilon-Greedy
13252,True,Epsilon-Greedy
13253,False,Epsilon-Greedy
13254,True,Epsilon-Greedy
13255,True,Epsilon-Greedy
13256,True,Epsilon-Greedy
13257,False,Epsilon-Greedy
13258,True,Epsilon-Greedy
13259,False,Epsilon-Greedy
13260,False,Epsilon-Greedy
13261,True,Epsilon-Greedy
13262,True,Epsilon-Greedy
13263,True,Epsilon-Greedy
13264,False,Epsilon-Greedy
13265,False,Epsilon-Greedy
13266,True,Epsilon-Greedy
13267,True,Epsilon-Greedy
13268,True,Epsilon-Greedy
13269,True,Epsilon-Greedy
13270,False,Epsilon-Greedy
13271,True,Epsilon-Greedy
13272,True,Epsilon-Greedy
13273,True,Epsilon-Greedy
13274,True,Epsilon-Greedy
13275,True,Epsilon-Greedy
13276,True,Epsilon-Greedy
13277,True,Epsilon-Greedy
13278,True,Epsilon-Greedy
13279,True,Epsilon-Greedy
13280,True,Epsilon-Greedy
13281,True,Epsilon-Greedy
13282,True,Epsilon-Greedy
13283,True,Epsilon-Greedy
13284,False,Epsilon-Greedy
13285,True,Epsilon-Greedy
13286,True,Epsilon-Greedy
13287,True,Epsilon-Greedy
13288,True,Epsilon-Greedy
13289,True,Epsilon-Greedy
13290,True,Epsilon-Greedy
13291,True,Epsilon-Greedy
13292,True,Epsilon-Greedy
13293,True,Epsilon-Greedy
13294,True,Epsilon-Greedy
13295,True,Epsilon-Greedy
13296,True,Epsilon-Greedy
13297,True,Epsilon-Greedy
13298,True,Epsilon-Greedy
13299,True,Epsilon-Greedy
13300,False,Epsilon-Greedy
13301,True,Epsilon-Greedy
13302,True,Epsilon-Greedy
13303,True,Epsilon-Greedy
13304,True,Epsilon-Greedy
13305,False,Epsilon-Greedy
13306,True,Epsilon-Greedy
13307,True,Epsilon-Greedy
13308,True,Epsilon-Greedy
13309,True,Epsilon-Greedy
13310,False,Epsilon-Greedy
13311,True,Epsilon-Greedy
13312,True,Epsilon-Greedy
13313,True,Epsilon-Greedy
13314,False,Epsilon-Greedy
13315,False,Epsilon-Greedy
13316,True,Epsilon-Greedy
13317,True,Epsilon-Greedy
13318,True,Epsilon-Greedy
13319,True,Epsilon-Greedy
13320,True,Epsilon-Greedy
13321,True,Epsilon-Greedy
13322,True,Epsilon-Greedy
13323,True,Epsilon-Greedy
13324,True,Epsilon-Greedy
13325,False,Epsilon-Greedy
13326,True,Epsilon-Greedy
13327,True,Epsilon-Greedy
13328,True,Epsilon-Greedy
13329,True,Epsilon-Greedy
13330,True,Epsilon-Greedy
13331,True,Epsilon-Greedy
13332,True,Epsilon-Greedy
13333,True,Epsilon-Greedy
13334,True,Epsilon-Greedy
13335,True,Epsilon-Greedy
13336,True,Epsilon-Greedy
13337,True,Epsilon-Greedy
13338,True,Epsilon-Greedy
13339,True,Epsilon-Greedy
13340,True,Epsilon-Greedy
13341,True,Epsilon-Greedy
13342,True,Epsilon-Greedy
13343,True,Epsilon-Greedy
13344,True,Epsilon-Greedy
13345,False,Epsilon-Greedy
13346,True,Epsilon-Greedy
13347,True,Epsilon-Greedy
13348,True,Epsilon-Greedy
13349,True,Epsilon-Greedy
13350,True,Epsilon-Greedy
13351,True,Epsilon-Greedy
13352,True,Epsilon-Greedy
13353,True,Epsilon-Greedy
13354,True,Epsilon-Greedy
13355,True,Epsilon-Greedy
13356,True,Epsilon-Greedy
13357,False,Epsilon-Greedy
13358,True,Epsilon-Greedy
13359,True,Epsilon-Greedy
13360,True,Epsilon-Greedy
13361,True,Epsilon-Greedy
13362,True,Epsilon-Greedy
13363,True,Epsilon-Greedy
13364,True,Epsilon-Greedy
13365,True,Epsilon-Greedy
13366,True,Epsilon-Greedy
13367,True,Epsilon-Greedy
13368,True,Epsilon-Greedy
13369,True,Epsilon-Greedy
13370,True,Epsilon-Greedy
13371,True,Epsilon-Greedy
13372,True,Epsilon-Greedy
13373,True,Epsilon-Greedy
13374,True,Epsilon-Greedy
13375,True,Epsilon-Greedy
13376,True,Epsilon-Greedy
13377,True,Epsilon-Greedy
13378,False,Epsilon-Greedy
13379,True,Epsilon-Greedy
13380,False,Epsilon-Greedy
13381,True,Epsilon-Greedy
13382,True,Epsilon-Greedy
13383,True,Epsilon-Greedy
13384,True,Epsilon-Greedy
13385,True,Epsilon-Greedy
13386,False,Epsilon-Greedy
13387,True,Epsilon-Greedy
13388,True,Epsilon-Greedy
13389,False,Epsilon-Greedy
13390,False,Epsilon-Greedy
13391,True,Epsilon-Greedy
13392,True,Epsilon-Greedy
13393,True,Epsilon-Greedy
13394,True,Epsilon-Greedy
13395,True,Epsilon-Greedy
13396,True,Epsilon-Greedy
13397,True,Epsilon-Greedy
13398,True,Epsilon-Greedy
13399,True,Epsilon-Greedy
13400,True,Epsilon-Greedy
13401,True,Epsilon-Greedy
13402,True,Epsilon-Greedy
13403,True,Epsilon-Greedy
13404,False,Epsilon-Greedy
13405,True,Epsilon-Greedy
13406,True,Epsilon-Greedy
13407,True,Epsilon-Greedy
13408,True,Epsilon-Greedy
13409,True,Epsilon-Greedy
13410,True,Epsilon-Greedy
13411,False,Epsilon-Greedy
13412,True,Epsilon-Greedy
13413,True,Epsilon-Greedy
13414,True,Epsilon-Greedy
13415,True,Epsilon-Greedy
13416,True,Epsilon-Greedy
13417,True,Epsilon-Greedy
13418,True,Epsilon-Greedy
13419,True,Epsilon-Greedy
13420,True,Epsilon-Greedy
13421,True,Epsilon-Greedy
13422,True,Epsilon-Greedy
13423,True,Epsilon-Greedy
13424,True,Epsilon-Greedy
13425,True,Epsilon-Greedy
13426,True,Epsilon-Greedy
13427,True,Epsilon-Greedy
13428,True,Epsilon-Greedy
13429,True,Epsilon-Greedy
13430,True,Epsilon-Greedy
13431,True,Epsilon-Greedy
13432,True,Epsilon-Greedy
13433,False,Epsilon-Greedy
13434,True,Epsilon-Greedy
13435,True,Epsilon-Greedy
13436,True,Epsilon-Greedy
13437,False,Epsilon-Greedy
13438,True,Epsilon-Greedy
13439,False,Epsilon-Greedy
13440,True,Epsilon-Greedy
13441,True,Epsilon-Greedy
13442,True,Epsilon-Greedy
13443,True,Epsilon-Greedy
13444,True,Epsilon-Greedy
13445,True,Epsilon-Greedy
13446,True,Epsilon-Greedy
13447,False,Epsilon-Greedy
13448,True,Epsilon-Greedy
13449,False,Epsilon-Greedy
13450,True,Epsilon-Greedy
13451,True,Epsilon-Greedy
13452,True,Epsilon-Greedy
13453,True,Epsilon-Greedy
13454,True,Epsilon-Greedy
13455,True,Epsilon-Greedy
13456,False,Epsilon-Greedy
13457,True,Epsilon-Greedy
13458,False,Epsilon-Greedy
13459,True,Epsilon-Greedy
13460,True,Epsilon-Greedy
13461,True,Epsilon-Greedy
13462,True,Epsilon-Greedy
13463,True,Epsilon-Greedy
13464,False,Epsilon-Greedy
13465,True,Epsilon-Greedy
13466,True,Epsilon-Greedy
13467,True,Epsilon-Greedy
13468,True,Epsilon-Greedy
13469,True,Epsilon-Greedy
13470,True,Epsilon-Greedy
13471,True,Epsilon-Greedy
13472,True,Epsilon-Greedy
13473,True,Epsilon-Greedy
13474,False,Epsilon-Greedy
13475,True,Epsilon-Greedy
13476,True,Epsilon-Greedy
13477,True,Epsilon-Greedy
13478,True,Epsilon-Greedy
13479,True,Epsilon-Greedy
13480,True,Epsilon-Greedy
13481,True,Epsilon-Greedy
13482,False,Epsilon-Greedy
13483,True,Epsilon-Greedy
13484,False,Epsilon-Greedy
13485,True,Epsilon-Greedy
13486,True,Epsilon-Greedy
13487,False,Epsilon-Greedy
13488,True,Epsilon-Greedy
13489,True,Epsilon-Greedy
13490,True,Epsilon-Greedy
13491,True,Epsilon-Greedy
13492,True,Epsilon-Greedy
13493,False,Epsilon-Greedy
13494,True,Epsilon-Greedy
13495,True,Epsilon-Greedy
13496,True,Epsilon-Greedy
13497,True,Epsilon-Greedy
13498,True,Epsilon-Greedy
13499,True,Epsilon-Greedy
13500,True,Epsilon-Greedy
13501,True,Epsilon-Greedy
13502,True,Epsilon-Greedy
13503,False,Epsilon-Greedy
13504,True,Epsilon-Greedy
13505,True,Epsilon-Greedy
13506,True,Epsilon-Greedy
13507,True,Epsilon-Greedy
13508,True,Epsilon-Greedy
13509,True,Epsilon-Greedy
13510,False,Epsilon-Greedy
13511,True,Epsilon-Greedy
13512,True,Epsilon-Greedy
13513,True,Epsilon-Greedy
13514,False,Epsilon-Greedy
13515,True,Epsilon-Greedy
13516,True,Epsilon-Greedy
13517,True,Epsilon-Greedy
13518,True,Epsilon-Greedy
13519,True,Epsilon-Greedy
13520,True,Epsilon-Greedy
13521,False,Epsilon-Greedy
13522,True,Epsilon-Greedy
13523,True,Epsilon-Greedy
13524,True,Epsilon-Greedy
13525,True,Epsilon-Greedy
13526,True,Epsilon-Greedy
13527,True,Epsilon-Greedy
13528,True,Epsilon-Greedy
13529,True,Epsilon-Greedy
13530,True,Epsilon-Greedy
13531,True,Epsilon-Greedy
13532,True,Epsilon-Greedy
13533,True,Epsilon-Greedy
13534,False,Epsilon-Greedy
13535,True,Epsilon-Greedy
13536,True,Epsilon-Greedy
13537,True,Epsilon-Greedy
13538,True,Epsilon-Greedy
13539,True,Epsilon-Greedy
13540,False,Epsilon-Greedy
13541,True,Epsilon-Greedy
13542,True,Epsilon-Greedy
13543,True,Epsilon-Greedy
13544,True,Epsilon-Greedy
13545,False,Epsilon-Greedy
13546,True,Epsilon-Greedy
13547,False,Epsilon-Greedy
13548,True,Epsilon-Greedy
13549,True,Epsilon-Greedy
13550,True,Epsilon-Greedy
13551,True,Epsilon-Greedy
13552,True,Epsilon-Greedy
13553,True,Epsilon-Greedy
13554,True,Epsilon-Greedy
13555,True,Epsilon-Greedy
13556,True,Epsilon-Greedy
13557,True,Epsilon-Greedy
13558,True,Epsilon-Greedy
13559,True,Epsilon-Greedy
13560,True,Epsilon-Greedy
13561,False,Epsilon-Greedy
13562,True,Epsilon-Greedy
13563,False,Epsilon-Greedy
13564,True,Epsilon-Greedy
13565,True,Epsilon-Greedy
13566,True,Epsilon-Greedy
13567,False,Epsilon-Greedy
13568,False,Epsilon-Greedy
13569,True,Epsilon-Greedy
13570,False,Epsilon-Greedy
13571,True,Epsilon-Greedy
13572,True,Epsilon-Greedy
13573,True,Epsilon-Greedy
13574,True,Epsilon-Greedy
13575,True,Epsilon-Greedy
13576,True,Epsilon-Greedy
13577,True,Epsilon-Greedy
13578,False,Epsilon-Greedy
13579,False,Epsilon-Greedy
13580,True,Epsilon-Greedy
13581,True,Epsilon-Greedy
13582,True,Epsilon-Greedy
13583,True,Epsilon-Greedy
13584,False,Epsilon-Greedy
13585,True,Epsilon-Greedy
13586,True,Epsilon-Greedy
13587,True,Epsilon-Greedy
13588,True,Epsilon-Greedy
13589,True,Epsilon-Greedy
13590,True,Epsilon-Greedy
13591,True,Epsilon-Greedy
13592,True,Epsilon-Greedy
13593,True,Epsilon-Greedy
13594,True,Epsilon-Greedy
13595,True,Epsilon-Greedy
13596,True,Epsilon-Greedy
13597,False,Epsilon-Greedy
13598,True,Epsilon-Greedy
13599,False,Epsilon-Greedy
13600,True,Epsilon-Greedy
13601,True,Epsilon-Greedy
13602,True,Epsilon-Greedy
13603,True,Epsilon-Greedy
13604,True,Epsilon-Greedy
13605,True,Epsilon-Greedy
13606,True,Epsilon-Greedy
13607,True,Epsilon-Greedy
13608,True,Epsilon-Greedy
13609,True,Epsilon-Greedy
13610,True,Epsilon-Greedy
13611,True,Epsilon-Greedy
13612,True,Epsilon-Greedy
13613,True,Epsilon-Greedy
13614,True,Epsilon-Greedy
13615,True,Epsilon-Greedy
13616,False,Epsilon-Greedy
13617,True,Epsilon-Greedy
13618,True,Epsilon-Greedy
13619,True,Epsilon-Greedy
13620,True,Epsilon-Greedy
13621,True,Epsilon-Greedy
13622,True,Epsilon-Greedy
13623,True,Epsilon-Greedy
13624,True,Epsilon-Greedy
13625,True,Epsilon-Greedy
13626,True,Epsilon-Greedy
13627,True,Epsilon-Greedy
13628,True,Epsilon-Greedy
13629,True,Epsilon-Greedy
13630,False,Epsilon-Greedy
13631,False,Epsilon-Greedy
13632,True,Epsilon-Greedy
13633,True,Epsilon-Greedy
13634,True,Epsilon-Greedy
13635,True,Epsilon-Greedy
13636,True,Epsilon-Greedy
13637,True,Epsilon-Greedy
13638,False,Epsilon-Greedy
13639,True,Epsilon-Greedy
13640,False,Epsilon-Greedy
13641,False,Epsilon-Greedy
13642,True,Epsilon-Greedy
13643,True,Epsilon-Greedy
13644,False,Epsilon-Greedy
13645,True,Epsilon-Greedy
13646,True,Epsilon-Greedy
13647,False,Epsilon-Greedy
13648,True,Epsilon-Greedy
13649,False,Epsilon-Greedy
13650,True,Epsilon-Greedy
13651,False,Epsilon-Greedy
13652,True,Epsilon-Greedy
13653,True,Epsilon-Greedy
13654,True,Epsilon-Greedy
13655,False,Epsilon-Greedy
13656,True,Epsilon-Greedy
13657,True,Epsilon-Greedy
13658,True,Epsilon-Greedy
13659,False,Epsilon-Greedy
13660,True,Epsilon-Greedy
13661,True,Epsilon-Greedy
13662,False,Epsilon-Greedy
13663,True,Epsilon-Greedy
13664,True,Epsilon-Greedy
13665,True,Epsilon-Greedy
13666,True,Epsilon-Greedy
13667,True,Epsilon-Greedy
13668,True,Epsilon-Greedy
13669,True,Epsilon-Greedy
13670,True,Epsilon-Greedy
13671,True,Epsilon-Greedy
13672,True,Epsilon-Greedy
13673,True,Epsilon-Greedy
13674,True,Epsilon-Greedy
13675,True,Epsilon-Greedy
13676,True,Epsilon-Greedy
13677,True,Epsilon-Greedy
13678,True,Epsilon-Greedy
13679,True,Epsilon-Greedy
13680,True,Epsilon-Greedy
13681,True,Epsilon-Greedy
13682,True,Epsilon-Greedy
13683,True,Epsilon-Greedy
13684,True,Epsilon-Greedy
13685,True,Epsilon-Greedy
13686,True,Epsilon-Greedy
13687,True,Epsilon-Greedy
13688,True,Epsilon-Greedy
13689,False,Epsilon-Greedy
13690,True,Epsilon-Greedy
13691,False,Epsilon-Greedy
13692,True,Epsilon-Greedy
13693,True,Epsilon-Greedy
13694,True,Epsilon-Greedy
13695,False,Epsilon-Greedy
13696,True,Epsilon-Greedy
13697,False,Epsilon-Greedy
13698,True,Epsilon-Greedy
13699,True,Epsilon-Greedy
13700,True,Epsilon-Greedy
13701,True,Epsilon-Greedy
13702,False,Epsilon-Greedy
13703,True,Epsilon-Greedy
13704,False,Epsilon-Greedy
13705,True,Epsilon-Greedy
13706,True,Epsilon-Greedy
13707,True,Epsilon-Greedy
13708,True,Epsilon-Greedy
13709,False,Epsilon-Greedy
13710,True,Epsilon-Greedy
13711,False,Epsilon-Greedy
13712,True,Epsilon-Greedy
13713,True,Epsilon-Greedy
13714,True,Epsilon-Greedy
13715,True,Epsilon-Greedy
13716,True,Epsilon-Greedy
13717,True,Epsilon-Greedy
13718,True,Epsilon-Greedy
13719,True,Epsilon-Greedy
13720,True,Epsilon-Greedy
13721,True,Epsilon-Greedy
13722,True,Epsilon-Greedy
13723,False,Epsilon-Greedy
13724,True,Epsilon-Greedy
13725,True,Epsilon-Greedy
13726,False,Epsilon-Greedy
13727,True,Epsilon-Greedy
13728,False,Epsilon-Greedy
13729,True,Epsilon-Greedy
13730,True,Epsilon-Greedy
13731,True,Epsilon-Greedy
13732,False,Epsilon-Greedy
13733,False,Epsilon-Greedy
13734,True,Epsilon-Greedy
13735,True,Epsilon-Greedy
13736,False,Epsilon-Greedy
13737,True,Epsilon-Greedy
13738,True,Epsilon-Greedy
13739,True,Epsilon-Greedy
13740,True,Epsilon-Greedy
13741,True,Epsilon-Greedy
13742,True,Epsilon-Greedy
13743,True,Epsilon-Greedy
13744,True,Epsilon-Greedy
13745,True,Epsilon-Greedy
13746,True,Epsilon-Greedy
13747,True,Epsilon-Greedy
13748,True,Epsilon-Greedy
13749,False,Epsilon-Greedy
13750,True,Epsilon-Greedy
13751,True,Epsilon-Greedy
13752,True,Epsilon-Greedy
13753,True,Epsilon-Greedy
13754,True,Epsilon-Greedy
13755,True,Epsilon-Greedy
13756,True,Epsilon-Greedy
13757,True,Epsilon-Greedy
13758,True,Epsilon-Greedy
13759,False,Epsilon-Greedy
13760,True,Epsilon-Greedy
13761,True,Epsilon-Greedy
13762,True,Epsilon-Greedy
13763,True,Epsilon-Greedy
13764,True,Epsilon-Greedy
13765,False,Epsilon-Greedy
13766,False,Epsilon-Greedy
13767,False,Epsilon-Greedy
13768,True,Epsilon-Greedy
13769,True,Epsilon-Greedy
13770,True,Epsilon-Greedy
13771,True,Epsilon-Greedy
13772,True,Epsilon-Greedy
13773,False,Epsilon-Greedy
13774,True,Epsilon-Greedy
13775,True,Epsilon-Greedy
13776,True,Epsilon-Greedy
13777,True,Epsilon-Greedy
13778,True,Epsilon-Greedy
13779,True,Epsilon-Greedy
13780,True,Epsilon-Greedy
13781,True,Epsilon-Greedy
13782,True,Epsilon-Greedy
13783,True,Epsilon-Greedy
13784,True,Epsilon-Greedy
13785,True,Epsilon-Greedy
13786,True,Epsilon-Greedy
13787,True,Epsilon-Greedy
13788,True,Epsilon-Greedy
13789,True,Epsilon-Greedy
13790,True,Epsilon-Greedy
13791,True,Epsilon-Greedy
13792,True,Epsilon-Greedy
13793,True,Epsilon-Greedy
13794,True,Epsilon-Greedy
13795,True,Epsilon-Greedy
13796,True,Epsilon-Greedy
13797,True,Epsilon-Greedy
13798,False,Epsilon-Greedy
13799,True,Epsilon-Greedy
13800,True,Epsilon-Greedy
13801,False,Epsilon-Greedy
13802,False,Epsilon-Greedy
13803,True,Epsilon-Greedy
13804,True,Epsilon-Greedy
13805,True,Epsilon-Greedy
13806,True,Epsilon-Greedy
13807,True,Epsilon-Greedy
13808,True,Epsilon-Greedy
13809,True,Epsilon-Greedy
13810,True,Epsilon-Greedy
13811,True,Epsilon-Greedy
13812,True,Epsilon-Greedy
13813,True,Epsilon-Greedy
13814,True,Epsilon-Greedy
13815,True,Epsilon-Greedy
13816,True,Epsilon-Greedy
13817,True,Epsilon-Greedy
13818,True,Epsilon-Greedy
13819,True,Epsilon-Greedy
13820,True,Epsilon-Greedy
13821,True,Epsilon-Greedy
13822,True,Epsilon-Greedy
13823,True,Epsilon-Greedy
13824,True,Epsilon-Greedy
13825,True,Epsilon-Greedy
13826,True,Epsilon-Greedy
13827,True,Epsilon-Greedy
13828,True,Epsilon-Greedy
13829,True,Epsilon-Greedy
13830,True,Epsilon-Greedy
13831,True,Epsilon-Greedy
13832,False,Epsilon-Greedy
13833,True,Epsilon-Greedy
13834,True,Epsilon-Greedy
13835,True,Epsilon-Greedy
13836,True,Epsilon-Greedy
13837,True,Epsilon-Greedy
13838,True,Epsilon-Greedy
13839,True,Epsilon-Greedy
13840,True,Epsilon-Greedy
13841,True,Epsilon-Greedy
13842,True,Epsilon-Greedy
13843,True,Epsilon-Greedy
13844,True,Epsilon-Greedy
13845,True,Epsilon-Greedy
13846,True,Epsilon-Greedy
13847,True,Epsilon-Greedy
13848,True,Epsilon-Greedy
13849,True,Epsilon-Greedy
13850,True,Epsilon-Greedy
13851,False,Epsilon-Greedy
13852,True,Epsilon-Greedy
13853,True,Epsilon-Greedy
13854,True,Epsilon-Greedy
13855,True,Epsilon-Greedy
13856,True,Epsilon-Greedy
13857,False,Epsilon-Greedy
13858,True,Epsilon-Greedy
13859,True,Epsilon-Greedy
13860,True,Epsilon-Greedy
13861,True,Epsilon-Greedy
13862,True,Epsilon-Greedy
13863,True,Epsilon-Greedy
13864,False,Epsilon-Greedy
13865,True,Epsilon-Greedy
13866,True,Epsilon-Greedy
13867,True,Epsilon-Greedy
13868,True,Epsilon-Greedy
13869,False,Epsilon-Greedy
13870,False,Epsilon-Greedy
13871,True,Epsilon-Greedy
13872,True,Epsilon-Greedy
13873,True,Epsilon-Greedy
13874,True,Epsilon-Greedy
13875,True,Epsilon-Greedy
13876,True,Epsilon-Greedy
13877,True,Epsilon-Greedy
13878,True,Epsilon-Greedy
13879,True,Epsilon-Greedy
13880,True,Epsilon-Greedy
13881,True,Epsilon-Greedy
13882,True,Epsilon-Greedy
13883,True,Epsilon-Greedy
13884,True,Epsilon-Greedy
13885,False,Epsilon-Greedy
13886,False,Epsilon-Greedy
13887,True,Epsilon-Greedy
13888,True,Epsilon-Greedy
13889,True,Epsilon-Greedy
13890,True,Epsilon-Greedy
13891,True,Epsilon-Greedy
13892,True,Epsilon-Greedy
13893,False,Epsilon-Greedy
13894,True,Epsilon-Greedy
13895,True,Epsilon-Greedy
13896,True,Epsilon-Greedy
13897,True,Epsilon-Greedy
13898,True,Epsilon-Greedy
13899,True,Epsilon-Greedy
13900,True,Epsilon-Greedy
13901,True,Epsilon-Greedy
13902,True,Epsilon-Greedy
13903,True,Epsilon-Greedy
13904,True,Epsilon-Greedy
13905,True,Epsilon-Greedy
13906,True,Epsilon-Greedy
13907,False,Epsilon-Greedy
13908,True,Epsilon-Greedy
13909,True,Epsilon-Greedy
13910,True,Epsilon-Greedy
13911,True,Epsilon-Greedy
13912,True,Epsilon-Greedy
13913,True,Epsilon-Greedy
13914,True,Epsilon-Greedy
13915,True,Epsilon-Greedy
13916,True,Epsilon-Greedy
13917,True,Epsilon-Greedy
13918,True,Epsilon-Greedy
13919,True,Epsilon-Greedy
13920,True,Epsilon-Greedy
13921,True,Epsilon-Greedy
13922,True,Epsilon-Greedy
13923,True,Epsilon-Greedy
13924,True,Epsilon-Greedy
13925,True,Epsilon-Greedy
13926,True,Epsilon-Greedy
13927,True,Epsilon-Greedy
13928,True,Epsilon-Greedy
13929,True,Epsilon-Greedy
13930,True,Epsilon-Greedy
13931,True,Epsilon-Greedy
13932,False,Epsilon-Greedy
13933,True,Epsilon-Greedy
13934,True,Epsilon-Greedy
13935,True,Epsilon-Greedy
13936,True,Epsilon-Greedy
13937,True,Epsilon-Greedy
13938,True,Epsilon-Greedy
